股票代號,股票名稱,日期,開盤價,最高價,最低價,收盤價,漲跌,漲幅(%),振幅(%),成交量,成交筆數,成交金額(千),均張,成交量變動(%),均張變動(%),股本(百萬),總市值(億),市值比重(%),本益比,股價淨值比,本益比(近四季),週轉率(%),成交值比重(%),漲跌停,成交量(股)
2905,三商,20190524,16.9,17.3,16.9,17.2,0.35,2.08,2.37,300,191,5141,1.6,-5.66,-15.79,8267,142.2,0.046,24.6,1,19.3,0.04,0.005,0,300050
2906,高林,20190524,10.7,10.7,10.6,10.6,0,0,0.94,80,31,855,2.6,-23.08,13.04,2091,22.2,0.007,52.8,0.75,61.2,0.04,0.001,0,80251
2908,特力,20190524,21.55,21.6,21.5,21.55,0,0,0.46,27,32,588,0.8,-66.25,-20,5099,109.9,0.035,13.5,1.46,39.9,0.01,0.001,0,27320
2910,統領,20190524,26.5,26.5,26.5,26.5,-0.25,-0.93,0,3,4,81,0.8,-86.96,-20,2087,55.3,0.018,131.7,2.4,51.9,0,0,0,3050
2911,麗嬰房,20190524,7.75,7.75,7.57,7.64,-0.04,-0.52,2.34,125,66,958,1.9,-73.74,-24,1963,15,0.005,,0.51,,0.06,0.001,0,125755
2912,統一超,20190524,307,307.5,301.5,303,-3,-0.98,1.96,860,860,261185,1,12.71,-9.09,10396,3150,1.014,29.4,8.2,29.8,0.08,0.253,0,860351
2913,農林,20190524,16.6,16.75,16.45,16.65,0.25,1.52,1.83,17979,911,306339,19.7,273.09,515.63,7900,131.5,0.042,,0.82,,2.33,0.297,0,17979179
2915,潤泰全,20190524,68.9,69.7,68.7,68.7,0,0,1.46,1104,847,76192,1.3,15.6,0,5649,388.1,0.125,6,0.81,4.1,0.2,0.074,0,1104188
2916,滿心,20190524,19.2,19.3,19.2,19.25,0.05,0.26,0.52,5,6,96,0.8,0,-52.94,546,10.5,0.035,13.8,1.11,12.3,0.01,0,0,5001
2923,鼎固-KY,20190524,22,22,21.7,21.75,-0.25,-1.14,1.36,36,20,797,1.8,-37.93,-14.29,17403,378.5,0.122,4.3,0.63,3.8,0,0.001,0,36600
2924,東凌-KY,20190524,33.55,33.95,33.55,33.95,-0.7,-2.02,1.15,2,2,68,1,,,328,11.1,0.037,,2.53,,0.01,0,0,2000
2926,誠品生活,20190524,128,129,128,129,1,0.78,0.78,10,14,1300,0.7,0,-36.36,474,61.1,0.203,22.6,4.25,21.3,0.02,0.004,0,10109
2928,紅馬-KY,20190524,39.9,40.5,37,37,-2.5,-6.33,8.86,391,328,15233,1.2,-28.26,-40,473,17.5,0.058,18.4,3.44,,0.87,0.048,0,391307
2929,淘帝-KY,20190524,81.5,83.2,81.5,82.4,0.9,1.1,2.09,256,223,21181,1.1,-30.62,-8.33,826,68.1,0.022,6.9,1.28,7.1,0.31,0.021,0,256680
2936,客思達-KY,20190524,25,25.3,24.9,25.3,0.1,0.4,1.59,12,9,301,1.3,71.43,-27.78,766,19.4,0.006,27.7,0.71,21.1,0.02,0,0,12000
2937,集雅社,20190524,19.85,19.85,19.6,19.8,-0.05,-0.25,1.26,4,4,79,1,-60,0,329,6.5,0.022,13.3,1.16,12.7,0.01,0,0,4000
2939,凱羿-KY,20190524,103,104.5,100,101,2.4,2.43,4.56,120,100,12323,1.2,100,0,472,47.7,0.015,10.1,2.83,9.8,0.26,0.012,0,120000
3002,歐格,20190524,10.15,10.3,10.15,10.25,0,0,1.46,68,37,697,1.8,-36.45,-5.26,1020,10.5,0.003,33.7,0.82,33.5,0.07,0.001,0,68000
3003,健和興,20190524,39.3,39.8,39.3,39.3,0,0,1.27,168,133,6627,1.3,-36.12,-7.14,1557,61.2,0.02,13.1,1.31,12.1,0.11,0.006,0,168021
3004,豐達科,20190524,80.7,81.4,80.4,80.9,0,0,1.24,180,143,14550,1.3,-37.28,8.33,526,42.6,0.014,13.1,2.37,13.3,0.34,0.014,0,180100
3005,神基,20190524,42.5,42.65,41.85,41.9,-0.8,-1.87,1.87,1282,840,54045,1.5,143.73,15.38,5795,242.8,0.078,10.3,1.58,11.7,0.22,0.052,0,1282002
3006,晶豪科,20190524,28.75,29.6,28.75,29.45,0.35,1.2,2.92,458,266,13416,1.7,-45.99,0,2858,84.2,0.027,15.1,1.12,13.4,0.16,0.013,0,458265
3008,大立光,20190524,3800,3935,3775,3775,-25,-0.66,4.21,1088,1575,4192940,0.7,-13.72,-22.22,1341,5062.3,1.63,17.4,4.48,19.9,0.83,4.069,0,1088658
3010,華立,20190524,53.5,54,53.5,53.8,0.1,0.19,0.93,122,101,6587,1.2,-30.29,-20,2314,124.5,0.04,8.6,1.08,8.3,0.05,0.006,0,122345
3011,今皓,20190524,7.01,7.07,6.96,7.05,0.05,0.71,1.57,77,27,539,2.9,-71.48,26.09,1127,7.9,0.003,,0.69,,0.07,0.001,0,77000
3013,晟銘電,20190524,14.75,15.05,14.75,14.75,-0.15,-1.01,2.01,301,150,4475,2,46.83,11.11,1629,24,0.008,10.5,1.04,15.6,0.19,0.004,0,301000
3014,聯陽,20190524,33.1,33.6,33.1,33.35,0.05,0.15,1.5,177,162,5934,1.1,-48.7,-8.33,1611,53.7,0.017,12.4,1.36,11.7,0.11,0.006,0,177734
3015,全漢,20190524,19.35,19.45,19.25,19.25,0,0,1.04,61,35,1183,1.7,205,54.55,1923,37,0.012,,0.45,92,0.03,0.001,0,61259
3016,嘉晶,20190524,41.3,41.5,40.5,40.5,-0.5,-1.22,2.44,1045,725,42916,1.4,-27.38,-6.67,2744,111.1,0.036,81.1,2.73,29.1,0.39,0.042,0,1045147
3017,奇鋐,20190524,33.9,34.2,32.2,32.2,-0.75,-2.28,6.07,25160,11747,840522,2.1,-1.78,5,3533,113.8,0.037,12.8,1.24,15.2,7.39,0.816,0,25160086
3018,同開,20190524,27,27.3,26.9,27.15,0,0,1.47,79,56,2152,1.4,-41.91,-22.22,735,20,0.006,285.1,2.49,,0.11,0.002,0,79590
3019,亞光,20190524,73.4,74.9,72.3,72.6,-0.3,-0.41,3.57,2051,1547,150840,1.3,-16.39,-7.14,2811,204.1,0.066,18.2,1.7,18.5,0.74,0.146,0,2051671
3021,鴻名,20190524,14.65,14.75,14.65,14.75,0.05,0.34,0.68,12,7,178,1.7,-65.71,-10.53,958,14.1,0.005,10.5,1.13,11.3,0.01,0,0,12113
3022,威強電,20190524,32.7,33.1,32.7,32.95,0.45,1.38,1.23,159,137,5262,1.2,-40.23,-33.33,2955,97.4,0.031,11.8,1.19,10,0.05,0.005,0,159786
3023,信邦,20190524,107,108.5,107,107.5,0,0,1.4,594,276,64206,2.2,2.24,69.23,2291,246.3,0.079,15.6,3.41,16.4,0.26,0.062,0,594895
3024,憶聲,20190524,6.67,6.92,6.66,6.74,0.09,1.35,3.91,102,41,691,2.5,-32.89,8.7,2772,18.7,0.006,66.7,0.68,11.8,0.04,0.001,0,102774
3025,星通,20190524,19.85,20.3,19.8,19.85,-0.05,-0.25,2.51,265,69,5284,3.8,140.91,192.31,709,14.1,0.005,201.1,1.86,299.1,0.37,0.005,0,265001
3026,禾伸堂,20190524,95.1,96.2,93.4,93.4,-1.8,-1.89,2.94,949,771,90058,1.2,25.86,0,1580,147.6,0.048,18.7,1.49,5.8,0.61,0.087,0,949390
3027,盛達,20190524,8.05,8.6,8.05,8.21,0.38,4.85,7.02,2864,1077,23805,2.7,897.91,17.39,989,8.1,0.003,81.2,0.55,4.3,2.94,0.023,0,2864882
3028,增你強,20190524,22.4,22.6,22.3,22.55,0.2,0.89,1.34,202,132,4525,1.5,-18.22,7.14,2138,48.2,0.016,14.2,1.04,12.5,0.09,0.004,0,202220
3029,零壹,20190524,27.3,27.7,27.15,27.15,-0.1,-0.37,2.02,2131,1193,58293,1.8,-36.86,0,1234,33.5,0.011,9.7,1.46,12.1,1.74,0.057,0,2131782
3030,德律,20190524,53,53.9,52.8,53.5,0.5,0.94,2.08,411,324,21983,1.3,67.07,0,2362,126.4,0.041,11.9,2.26,11.6,0.17,0.021,0,411840
3031,佰鴻,20190524,11.35,11.5,11.1,11.1,-0.3,-2.63,3.51,194,116,2192,1.7,-4.43,-5.56,1867,20.7,0.007,18.3,0.75,19.3,0.11,0.002,0,194328
3032,偉訓,20190524,25.4,25.8,25.3,25.5,0.2,0.79,1.98,242,141,6179,1.7,40.7,54.55,1133,28.9,0.009,12.7,1.21,5.6,0.21,0.006,0,242012
3033,威健,20190524,19.7,19.9,19.7,19.8,0.1,0.51,1.02,272,178,5396,1.5,-30.79,0,3460,68.5,0.022,13.2,1.16,13.4,0.08,0.005,0,272548
3034,聯詠,20190524,167,169,162,165,-2,-1.2,4.19,9285,6302,1542491,1.5,-15.31,0,6085,1004,0.323,11.9,3.1,13.5,1.54,1.497,0,9285101
3035,智原,20190524,42.45,43,41.55,41.75,-0.6,-1.42,3.42,2589,1788,108852,1.4,9.75,0,2486,103.8,0.033,21.3,2.1,35.8,1.05,0.106,0,2589965
3036,文曄,20190524,37.85,38.4,37.85,38.3,0.45,1.19,1.45,803,505,30713,1.6,-56.17,0,5881,225.2,0.073,9.3,0.97,8.7,0.14,0.03,0,803302
3037,欣興,20190524,28.8,29.15,27.85,28,-0.3,-1.06,4.59,60061,22426,1712964,2.7,-13.12,0,15048,421.3,0.136,15,0.98,22,4.07,1.662,0,60061848
3038,全台,20190524,14.45,14.65,14.4,14.65,0.25,1.74,1.74,523,256,7629,2,-18.03,-20,1624,23.8,0.008,12.7,1.35,13.2,0.32,0.007,0,523502
3040,遠見,20190524,31.9,31.9,31.6,31.6,-0.1,-0.32,0.95,28,21,888,1.3,-30,-13.33,630,19.9,0.006,26.2,1.38,21.1,0.04,0.001,0,28000
3041,揚智,20190524,8.91,9.72,8.84,9.38,0.47,5.27,9.88,2577,1299,24012,2,208.25,11.11,3026,28.4,0.009,,0.79,,0.85,0.023,0,2577610
3042,晶技,20190524,32.9,33.45,32.9,33,-0.2,-0.6,1.66,562,410,18583,1.4,-37.69,-12.5,3098,102.2,0.033,15.6,1.14,16,0.18,0.018,0,562000
3043,科風,20190524,2.35,2.4,2.35,2.4,0,0,2.08,25,14,61,1.8,-32.43,-28,1949,4.7,,24.6,7.93,128.5,0.01,0,0,25584
3044,健鼎,20190524,93.5,94.6,92.8,92.8,-0.2,-0.22,1.94,963,752,90020,1.3,-38.74,8.33,5256,487.8,0.157,9.5,1.42,9.4,0.18,0.087,0,963340
3045,台灣大,20190524,117.5,118,117,117.5,0,0,0.85,4077,2160,478992,1.9,33.24,-24,34427,4045.2,1.302,30.2,6.09,30.6,0.12,0.465,0,4077182
3046,建碁,20190524,22.4,23.15,22.4,22.9,0,0,3.28,27,18,620,1.5,-68.97,7.14,714,16.4,0.005,233.6,2.1,62.7,0.04,0.001,0,27003
3047,訊舟,20190524,10.65,10.75,10.45,10.5,-0.15,-1.41,2.82,1347,481,14234,2.8,3.54,21.74,1865,19.6,0.006,10.5,0.95,13.6,0.73,0.014,0,1347300
3048,益登,20190524,13.15,13.25,13.15,13.15,-0.05,-0.38,0.76,168,89,2217,1.9,33.33,35.71,2226,29.3,0.009,16.4,0.88,13.6,0.08,0.002,0,168102
3049,和鑫,20190524,13.65,13.9,13.3,13.3,-0.2,-1.48,4.44,37419,9510,506310,3.9,-4.31,2.63,7369,98,0.032,8.9,1.28,19,5.17,0.491,0,37419640
3050,鈺德,20190524,10,10.1,10,10.05,0.05,0.5,1,229,114,2304,2,-17.92,5.26,1460,14.7,0.005,20.1,0.64,14.6,0.16,0.002,0,229600
3051,力特,20190524,3.2,3.22,3.13,3.22,0.03,0.94,2.82,65,20,207,3.3,-35,-23.26,3253,10.5,,,0.78,,0.02,0,0,65500
3052,夆典,20190524,8.14,8.14,8.07,8.12,-0.02,-0.25,0.86,75,17,611,4.4,-38.52,0,2287,18.6,0.006,,0.69,,0.03,0.001,0,75202
3054,立萬利,20190524,25.1,25.3,25.1,25.3,0.15,0.6,0.8,29,22,743,1.3,222.22,-13.33,900,22.8,0.007,84.3,2.26,,0.03,0.001,0,29491
3055,蔚華科,20190524,25.45,26.05,25.45,25.8,-0.2,-0.77,2.31,28,22,727,1.3,75,18.18,1035,26.7,0.009,28.7,1.08,29.8,0.03,0.001,0,28002
3056,總太,20190524,19.9,20.25,19.9,20.2,0.25,1.25,1.75,1417,638,28522,2.2,146.86,4.76,2092,42.3,0.014,14.4,0.91,116.8,0.67,0.028,0,1417808
3057,喬鼎,20190524,6.5,6.76,6.45,6.54,0.03,0.46,4.76,185,69,1225,2.7,49.19,68.75,1614,10.6,0.003,,0.94,,0.12,0.001,0,185475
3058,立德,20190524,8.02,8.12,8.02,8.12,0.07,0.87,1.24,57,32,461,1.8,-67.98,-60,1675,13.6,0.004,,0.6,,0.03,0,0,57200
3059,華晶科,20190524,23.95,24.95,23.9,24.55,0.75,3.15,4.41,1952,1224,47865,1.6,105.26,-15.79,2740,67.3,0.022,41,0.74,36.6,0.71,0.046,0,1952101
3060,銘異,20190524,13.35,13.55,13.25,13.35,0,0,2.25,224,128,2998,1.8,-52.54,5.88,1394,18.6,0.006,,0.53,,0.16,0.003,0,224602
3062,建漢,20190524,14.4,14.55,14.35,14.4,0.05,0.35,1.39,413,201,5969,2.1,-43.11,16.67,3286,47.3,0.015,24,0.84,26.6,0.13,0.006,0,413153
3064,泰偉,20190524,14.75,14.85,14,14.05,-0.35,-2.43,5.9,76,43,1093,1.8,-65.61,-25,841,11.8,0.039,,2.52,,0.09,0.003,0,76200
3066,李洲,20190524,6.6,6.64,6.54,6.64,0,0,1.51,9,7,59,1.3,-10,-35,831,5.5,0.018,,1.17,37.6,0.01,0,0,9048
3067,全域,20190524,9.89,10.3,9.89,10.25,0.45,4.59,4.18,42,18,430,2.3,950,130,290,3,0.01,,1.83,,0.14,0.001,0,42000
3071,協禧,20190524,17.6,18,17.6,17.8,0.1,0.56,2.26,132,81,2367,1.6,-55.41,-15.79,1200,21.4,0.071,9.9,1.39,11.9,0.11,0.007,0,132590
3073,凱柏實業,20190524,5.52,5.52,5.52,5.52,-0.04,-0.72,0,2,2,11,1,-94.87,-61.54,465,2.6,0.009,,1.05,,0,0,0,2000
3078,僑威,20190524,23.15,23.6,23,23.5,0.35,1.51,2.59,528,282,12284,1.9,38.58,18.75,2274,53.4,0.178,9.8,1.17,8.2,0.23,0.039,0,528502
3081,聯亞,20190524,205,219.5,204,219.5,14.5,7.07,7.56,3832,3245,813588,1.2,37.1,0,910,199.7,0.665,26.1,4.85,33.6,4.07,2.55,0,3832881
3083,網龍,20190524,51.9,53.1,51.6,52.8,0.9,1.73,2.89,1257,887,65770,1.4,-34.29,0,857,45.2,0.151,26.5,4.12,49.7,1.46,0.206,0,1257365
3085,新零售,20190524,4.03,4.35,4.03,4.35,-0.12,-2.68,7.16,306,73,1249,4.2,-2.86,2.44,1181,5.1,0.017,,2.08,,0.24,0.004,0,306363
3086,華義,20190524,8.56,8.75,8.56,8.75,0.06,0.69,2.19,24,7,213,3.4,1100,1033.33,612,5.4,0.018,,4.12,,0.04,0.001,0,24669
3088,艾訊,20190524,57,57.5,56.8,57.2,0.1,0.18,1.23,140,77,8010,1.8,-30.35,12.5,797,45.6,0.152,10.3,1.84,10.3,0.18,0.025,0,140039
3089,元炬,20190524,19.2,21,19,20.5,1.3,6.77,10.42,182,117,3603,1.6,-20.18,-5.88,601,12.3,0.041,102.7,2.38,120.2,0.29,0.011,0,182374
3090,日電貿,20190524,51.9,52.6,51.9,52,0,0,1.35,538,419,28110,1.3,-7.4,-7.14,1787,92.9,0.03,11.6,1.9,6.9,0.3,0.027,0,538910
3092,鴻碩,20190524,53.6,53.6,52.9,53.2,0,0,1.32,176,138,9397,1.3,-73.37,-7.14,710,37.8,0.126,9.1,2.11,8.9,0.25,0.029,0,176418
3093,港建,20190524,27.65,27.8,27.6,27.8,0.15,0.54,0.72,5,7,144,0.7,0,-46.15,363,10.1,0.034,13.3,1.2,12,0.01,0,0,5200
3094,聯傑,20190524,17.35,17.55,17.2,17.3,-0.05,-0.29,2.02,45,37,790,1.2,-13.46,-7.69,847,14.7,0.005,34.9,1.28,34,0.05,0.001,0,45480
3095,及成,20190524,2.87,2.9,2.87,2.88,0.01,0.35,1.05,59,16,171,3.7,11.32,5.71,1093,3.1,0.01,28.6,1.87,8.7,0.06,0.001,0,59213
3105,穩懋,20190524,167,169,160,160.5,-6.5,-3.89,5.39,18133,12081,2982185,1.5,-2.47,0,4238,680.2,2.265,22.5,2.56,26.5,4.38,9.348,0,18133161
3114,好德,20190524,34.15,34.5,33.6,33.85,-0.4,-1.17,2.63,352,216,11978,1.6,-33.96,-5.88,520,17.6,0.059,8.9,1.64,9.3,0.68,0.038,0,352180
3115,寶島極,20190524,20,20,20,20,0,0,0,0,0,0,,,,437,8.7,0.029,,2.54,,0,0,0,0
3118,進階,20190524,28,28.1,27.95,28.1,0.1,0.36,0.54,13,13,364,1,-27.78,-33.33,325,9.1,0.03,23.4,1.8,22.4,0.04,0.001,0,13002
3122,笙泉,20190524,11.8,11.8,11.7,11.7,0.05,0.43,0.86,6,6,71,1,-62.5,-33.33,393,4.6,0.015,,1.06,,0.02,0,0,6002
3128,昇銳,20190524,16.1,16.15,15.65,15.85,-0.45,-2.76,3.07,1843,900,29351,2,-73.97,-4.76,420,6.7,0.022,31.7,1.17,36.4,4.38,0.092,0,1843131
3130,一零四,20190524,170,170,170,170,1,0.59,0,3,7,529,0.4,50,-42.86,332,56.4,0.018,21.2,3.63,20.3,0.01,0.001,0,3110
3131,弘塑,20190524,129,131.5,129,130,1,0.78,1.94,14,13,1819,1.1,-26.32,-8.33,292,38,0.127,13,1.48,13.5,0.05,0.006,0,14011
3141,晶宏,20190524,34.4,35.05,34.3,34.5,0.1,0.29,2.18,390,255,13495,1.5,-25,0,634,21.9,0.073,10.8,1.89,11.4,0.62,0.042,0,390002
3144,新揚科,20190524,27.5,28.2,27.5,27.8,0.1,0.36,2.53,355,253,9900,1.4,-45.72,-12.5,1006,28,0.093,16.3,1.83,18.4,0.35,0.031,0,355200
3147,大綜,20190524,41.85,42.7,41.3,41.3,-0.55,-1.31,3.35,738,564,30963,1.3,-16.99,0,340,14,0.047,11.5,2.14,10.8,2.21,0.097,0,738000
3149,正達,20190524,10.5,10.6,10.3,10.35,-0.1,-0.96,2.87,293,149,3067,2,-37.66,-4.76,2064,21.4,0.007,,1.34,,0.14,0.003,0,293500
3152,璟德,20190524,211,213,207,209,3,1.46,2.91,388,385,81395,1,-48.54,-9.09,690,144.2,0.48,17.5,4.12,18.5,0.56,0.255,0,388069
3162,精確,20190524,18,18,18,18,0,0,0,0,2,0,0,,,1265,22.8,0.076,,4.46,,0,0,0,2
3163,波若威,20190524,38.75,39.4,38.6,38.6,0,0,2.07,528,400,20543,1.3,-46.34,-7.14,753,29.1,0.097,21.1,1.94,18.2,0.71,0.064,0,528010
3164,景岳,20190524,25.75,26.15,25.7,26,0.1,0.39,1.74,22,18,572,1.2,-50,-29.41,889,23.1,0.007,17.4,1.5,11.8,0.02,0.001,0,22000
3167,大量,20190524,39,39.95,39,39.5,0.35,0.89,2.43,104,89,4146,1.2,42.47,9.09,801,31.6,0.01,11,1.55,8.3,0.13,0.004,0,104731
3169,亞信,20190524,40.85,40.9,39.8,40.1,-0.75,-1.84,2.69,523,363,21096,1.4,-23.43,0,537,21.5,0.072,12.1,2.37,15.4,0.98,0.066,0,523112
3171,新洲,20190524,13,13.4,13,13.05,0,0,3.07,24,13,314,1.8,700,20,592,7.7,0.026,9.3,1,9.6,0.04,0.001,0,24000
3176,基亞,20190524,80.7,80.7,76.8,77.2,3.6,4.89,5.3,3366,2509,263946,1.3,83.63,-7.14,1387,107.1,0.357,,7.08,,2.46,0.827,0,3366391
3178,公準,20190524,28.5,28.6,28.4,28.5,0,0,0.7,12,8,342,1.5,-78.95,-6.25,450,12.8,0.043,13,1.45,14.5,0.03,0.001,0,12000
3188,鑫龍騰,20190524,19.45,19.45,19,19,-0.45,-2.31,2.31,33,26,630,1.3,266.67,30,903,17.2,0.057,12.7,1.61,9.7,0.04,0.002,0,33000
3189,景碩,20190524,38.55,39.3,38.55,38.7,0.2,0.52,1.95,1273,845,49506,1.5,-20.54,0,4519,174.9,0.056,90.1,0.64,,0.28,0.048,0,1273806
3191,和進,20190524,15.5,17.15,15.5,17.15,1.55,9.94,10.58,302,154,5094,2,-74.54,-52.38,572,9.8,0.033,,3.43,,0.52,0.016,1,302502
3202,樺晟,20190524,19.7,20,19.05,19.05,-0.65,-3.3,4.82,861,406,16724,2.1,-24.01,-12.5,1018,19.4,0.065,48.5,1.82,43.4,0.86,0.052,0,861101
3205,佰研,20190524,47.9,48,47.55,47.6,0.25,0.53,0.95,44,37,2110,1.2,2.33,0,328,15.6,0.052,,2.03,,0.14,0.007,0,44208
3206,志豐,20190524,25.6,26.05,25.15,25.4,-0.2,-0.78,3.52,370,210,9435,1.8,-42.28,-10,529,13.4,0.045,10.6,1.42,9.9,0.7,0.03,0,370202
3207,耀勝,20190524,12.7,14.2,12.65,13.7,0.1,0.74,11.4,142,65,1951,2.2,158.18,57.14,438,6,0.02,,2.02,,0.33,0.006,0,142909
3209,全科,20190524,18.2,18.35,18.2,18.25,0,0,0.82,51,49,945,1,-27.14,-41.18,1695,30.9,0.01,11.4,1.15,13.3,0.03,0.001,0,51809
3211,順達,20190524,48.15,48.4,48.05,48.3,0.1,0.21,0.73,270,167,13039,1.6,-33.5,6.67,1475,71.2,0.237,10.5,1,10.6,0.18,0.041,0,270200
3213,茂訊,20190524,41.7,42.3,41.7,42.05,0.35,0.84,1.44,36,22,1514,1.6,9.09,-11.11,587,24.7,0.082,12.7,1.71,11.9,0.06,0.005,0,36001
3217,優群,20190524,47.45,47.75,46.3,46.3,-0.95,-2.01,3.07,1538,1104,72491,1.4,-10.94,0,821,38,0.127,11,2.02,12.5,1.91,0.227,0,1538000
3218,大學光,20190524,32.2,32.4,31.9,32.1,-0.1,-0.31,1.55,282,172,9063,1.6,-46.29,-11.11,761,24.4,0.081,13.3,1.6,13,0.37,0.028,0,282623
3219,倚強,20190524,25.2,25.2,25.2,25.2,1.2,5,0,51,2,1285,25.5,,,148,3.7,0.012,,2.96,,0.35,0.004,0,51000
3221,台嘉碩,20190524,18.1,18.3,18,18.2,0.1,0.55,1.66,255,146,4630,1.7,25,21.43,1023,18.6,0.062,77.6,1.02,,0.25,0.015,0,255080
3224,三顧,20190524,59.1,59.6,59.1,59.2,0.3,0.51,0.85,97,68,5760,1.4,4.3,0,580,34.3,0.114,,3.24,,0.17,0.018,0,97100
3226,至寶電,20190524,60.5,60.5,59.7,59.7,-0.8,-1.32,1.32,17,15,1022,1.1,-5.56,0,644,38.4,0.128,11.9,3.26,11.5,0.03,0.003,0,17000
3227,原相,20190524,126.5,127,120,122.5,-5,-3.92,5.49,10247,6975,1277494,1.5,-37.83,-6.25,1363,167,0.556,21.8,2.58,23.9,7.65,4.005,0,10247051
3228,金麗科,20190524,22.65,23.2,22.65,22.95,0.05,0.22,2.4,35,28,806,1.3,2.94,8.33,678,15.6,0.052,,3.46,119.2,0.05,0.003,0,35000
3229,晟鈦,20190524,11.95,12.55,11.9,12.55,0.05,0.4,5.2,27,24,331,1.1,200,-15.38,935,11.7,0.004,,1.7,,0.03,0,0,27188
3230,錦明,20190524,4.78,4.87,4.78,4.87,-0.02,-0.41,1.84,6,3,29,2,-90.63,-56.52,1077,5.2,0.017,,0.64,,0.01,0,0,6000
3231,緯創,20190524,23.3,23.4,22.85,22.95,-0.15,-0.65,2.38,11400,3853,264575,3,17.28,15.38,28421,652.3,0.21,11.9,0.9,13.1,0.41,0.257,0,11400981
3232,昱捷,20190524,17.65,17.65,17.35,17.35,-0.3,-1.7,1.7,31,23,540,1.3,-18.42,0,366,6.4,0.021,28.9,1.37,38,0.08,0.002,0,31000
3234,光環,20190524,23.85,24.35,23.7,23.9,-0.1,-0.42,2.71,657,437,15766,1.5,-37.49,-16.67,760,18.2,0.061,,1.68,,0.87,0.049,0,657716
3236,千如,20190524,20.2,20.4,20.2,20.25,0.05,0.25,0.99,69,63,1414,1.1,-56.05,-21.43,856,17.3,0.058,14.4,1.27,13.2,0.08,0.004,0,69681
3252,海灣,20190524,17.6,17.8,17.6,17.8,0.05,0.28,1.13,7,7,124,1,-65,-44.44,502,8.9,0.03,17.9,0.42,8.5,0.01,0,0,7000
3257,虹冠電,20190524,60.1,60.4,60,60,-0.1,-0.17,0.67,169,129,10180,1.3,-11.98,-18.75,694,41.6,0.013,60.3,2.44,53,0.24,0.01,0,169290
3259,鑫創,20190524,22.6,22.75,22.35,22.5,-0.1,-0.44,1.77,53,27,1192,2,278.57,122.22,809,18.2,0.061,,3.48,,0.07,0.004,0,53002
3260,威剛,20190524,41.7,42.75,41.7,41.9,0.35,0.84,2.53,1425,915,60103,1.6,-27.55,6.67,2197,92.1,0.307,16.8,1.2,,0.65,0.188,0,1425485
3264,欣銓,20190524,26.4,26.7,26.25,26.45,0.1,0.38,1.71,882,596,23307,1.5,-43.57,-28.57,4903,129.7,0.432,8.9,1.15,9.1,0.18,0.073,0,882626
3265,台星科,20190524,23.65,23.7,23.45,23.45,0,0,1.07,141,56,3320,2.5,-20.79,56.25,1363,32,0.107,10.2,0.69,9.6,0.1,0.01,0,141000
3266,昇陽,20190524,10.95,10.95,10.9,10.95,0,0,0.46,56,17,612,3.3,-79.86,-28.26,3523,38.6,0.012,110.2,0.75,75.9,0.02,0.001,0,56000
3268,海德威,20190524,10.3,10.3,10.15,10.3,0,0,1.46,20,12,206,1.7,-9.09,-5.56,334,3.4,0.011,,0.69,,0.06,0.001,0,20002
3272,東碩,20190524,31.7,32,31.15,31.15,-0.55,-1.74,2.68,112,83,3540,1.3,24.44,-7.14,523,16.3,0.054,31.3,1.04,11.2,0.22,0.011,0,112556
3276,宇環,20190524,9.69,9.84,9.69,9.84,-0.13,-1.3,1.5,9,13,88,0.7,-81.63,-73.08,697,6.9,0.023,,0.96,,0.01,0,0,9009
3284,太普高,20190524,13.2,13.3,13,13.2,-0.15,-1.12,2.25,31,21,408,1.5,-62.65,-11.76,560,7.4,0.025,19,0.94,,0.06,0.001,0,31002
3285,微端,20190524,18.4,18.6,18.35,18.4,-0.05,-0.27,1.36,22,17,406,1.3,-56,-18.75,441,8.1,0.027,12.3,1.3,11.9,0.05,0.001,0,22002
3287,廣寰科,20190524,7.86,7.86,7.5,7.76,0.16,2.11,4.74,11,12,85,0.9,-52.17,-60.87,440,3.4,0.011,85.4,0.9,,0.03,0,0,11250
3288,點晶,20190524,13.35,13.75,13.05,13.75,1.25,10,5.6,53,35,718,1.5,103.85,-11.76,227,3.1,0.01,156.1,2.36,62.6,0.23,0.002,1,53363
3289,宜特,20190524,38.6,38.7,37.8,38,-0.1,-0.26,2.36,160,107,6112,1.5,39.13,15.38,636,24.2,0.081,,0.85,,0.25,0.019,0,160002
3290,東浦,20190524,27.7,27.85,27.2,27.6,0.35,1.28,2.39,1289,654,35429,2,-55.4,-9.09,995,27.5,0.092,12.5,1.7,12.3,1.29,0.111,0,1289279
3293,鈊象,20190524,249,251,242,245,-5.5,-2.2,3.59,1422,1252,350103,1.1,-12.71,0,704,172.5,0.575,13.5,4.19,16.9,2.03,1.097,0,1422256
3294,英濟,20190524,12.9,13.3,12.9,13.05,0.2,1.56,3.11,56,41,737,1.4,9.8,7.69,1320,17.2,0.057,,0.7,,0.04,0.002,0,56130
3296,勝德,20190524,17.35,17.5,17.05,17.3,0.1,0.58,2.62,179,35,3096,5.1,79,155,982,17,0.005,17.3,1.05,11.8,0.18,0.003,0,179000
3297,杭特,20190524,14,14.25,14,14.25,0.1,0.71,1.77,15,16,213,0.9,-81.93,-35.71,368,5.2,0.017,,0.75,,0.04,0.001,0,15030
